geometry,node.id,deg_unweighted,betweenes_unweighted,closeness_unweighted,eigcentrality_unweighted,eccentricity_unweighted,harmonic_unweighted,deg_weighted,betweenes,closeness,eigcentrality,eccentricity,harmonic
"c(299629.930937413, 5039495.34386959)",5912,4,1222807.2170668766,4.2958389644622427e-7,2.025551081574303e-13,170,599.3091875659067,510.0674524569393,606709,2.301600962212227e-9,0,36668.44372691465,4.17922172445408
"c(299539.850948707, 5039362.85989583)",5913,5,1347172.2609450181,4.3115435110192273e-7,1.0308759417320259e-13,169,601.2692352967933,654.9940747679466,1078892,2.3021512228633515e-9,0,36523.64625217717,4.147675756218208
"c(299476.05669669, 5039268.5276645)",5914,4,351452.9161015772,4.270673583449602e-7,3.8157647553832514e-14,170,591.3253838239044,321.9764941831888,513041,2.3026501522055912e-9,0,36421.62900720798,4.129945390532451
"c(300146.91587297, 5038626.89407946)",5921,3,796264.371146427,3.977645631550685e-7,1.325049810168129e-16,179,523.762911761999,390.7982456166477,1770883,2.1731962384521045e-9,0,37308.44242893234,3.6382177465691896
"c(300510.102103736, 5039944.42143637)",5938,3,30561.511602180555,4.330260291946149e-7,1.7797740705798248e-14,177,573.1284610695844,216.37559737533923,335384,2.2303133591852763e-9,0,37885.1608126189,4.016739718209633
"c(300406.730428466, 5039994.32393109)",5946,4,73904.15945728625,4.3299059241339866e-7,2.2769660519048885e-14,177,573.335389188085,259.36780967411516,715182,2.2455001275762505e-9,0,37770.37402171596,4.16976070095571
"c(300607.596862924, 5042362.78433446)",5990,4,143335.69391617563,4.174457247504823e-7,4.950494697540001e-9,184,571.3475017474802,309.34204879281026,1804624,2.2651464731767797e-9,0,38599.04219594044,4.058158282799827
"c(300494.625885145, 5042437.24332522)",5991,4,196865.46137988387,4.180159874394556e-7,1.0002238281277962e-8,183,571.7793862744497,440.8111848683032,1464881,2.275190162859925e-9,0,38463.736434142535,4.034239729987363
"c(300707.896823502, 5041710.45044534)",5996,4,804589.6856016461,4.299446102358633e-7,1.4351634516942785e-10,182,597.831598433793,287.3354746319071,796523,2.2525629135895274e-9,0,38545.05449660027,4.031729724943895
"c(300510.257862352, 5041839.82542931)",5998,4,340242.3111860056,4.205736203608101e-7,6.734147357983957e-10,185,580.7386509752986,339.5477421373032,1259704,2.277325605762033e-9,0,38317.55919229093,4.181962175606157
"c(300340.470710713, 5041950.62304061)",5999,4,354321.1454337179,4.1829050526565e-7,8.921978457378737e-10,186,579.0144444631486,460.5967070358014,2675817,2.299249690025662e-9,0,38114.81741715808,4.145899250086606
"c(300224.593398471, 5042025.93620631)",6000,4,326154.69389530923,4.1611185086551264e-7,1.0863571446999274e-9,187,574.747574039694,464.4303878855271,1408101,2.309960321677278e-9,0,37978.08398276983,4.170410700815098
"c(300053.01095219, 5042138.16139242)",6001,4,295573.8187152974,4.1511172732140854e-7,1.2406982346166934e-9,186,570.4092110715377,529.729614874203,366477,2.3235862698255827e-9,0,37773.05851638357,4.1646730590013625
"c(299882.92298563, 5042249.86637857)",6002,4,301223.2231507399,4.150888103264134e-7,1.2753860531559718e-9,185,569.1798887939256,432.60088035912895,2140523,2.3515428169342417e-9,0,37577.20539250493,4.2602256410524255
"c(300309.736886805, 5041525.5024911)",6020,4,2953496.985321867,4.293050495718541e-7,7.077008547870155e-11,181,595.5557891109088,385.8270752823628,693458,2.2996887146927906e-9,0,37948.432365225766,4.312864826540931
"c(300137.528920614, 5041637.04247735)",6021,4,2943508.6410214496,4.2667904604805603e-7,1.169995801521627e-10,182,593.1921123614217,506.5301159085267,2060120,2.322046805128687e-9,0,37752.44075398318,4.241655372273179
"c(300696.516806178, 5041135.55954642)",6030,4,16321181.520336177,4.4085898728518596e-7,2.0468338326442566e-12,179,602.8370405370529,446.3235331456402,2558927,2.248397254856732e-9,0,38365.6054435402,4.023267798158035
"c(300308.948925247, 5042666.30529134)",6053,4,4788783.0080701895,4.2333543448820654e-7,3.143282902698718e-8,180,581.6281189127021,564.921684053245,1481883,2.2893765801367204e-9,0,38280.895783817694,4.02908561421337
"c(300656.631761549, 5039599.13381695)",6081,4,2137136.5436010147,4.3056568580933e-7,1.8514404885942474e-15,176,571.7635244282213,148.51790268705844,5598165,2.203707701929804e-9,0,38022.24764978985,3.8550467981489147
"c(300113.611600379, 5040909.67618056)",6097,4,1673631.2401006643,4.3141475999318364e-7,2.8218287727999464e-11,181,596.6163364041918,373.4541048086114,4931797,2.3122021028428967e-9,0,37504.74991528883,4.254727008383007
"c(300347.514874612, 5041358.77651903)",6101,3,2993240.262017418,4.3924669192335144e-7,1.4505254344560002e-11,178,603.6256728756463,256.25999724941306,1445857,2.2898764281658713e-9,0,37951.067262358185,4.1907583108912645
"c(300473.269858985, 5041547.2594818)",6106,4,1855387.0565740238,4.3521403826401824e-7,9.30208802494669e-11,180,599.8494917643019,425.4059806849332,642565,2.276726811809088e-9,0,38177.657328600435,4.121219771174296
"c(300630.773813706, 5041017.90856923)",6114,4,8776847.381407676,4.4177670219876685e-7,1.3376422106661812e-12,178,601.3938515961096,372.5949177882707,2673580,2.2521804203379068e-9,0,38261.14482780867,4.055233150009098
"c(299640.267888106, 5041508.15091661)",6120,3,201557.74067166095,4.1212538832514717e-7,1.4525615355250243e-9,183,565.9616979561016,359.1490064466353,6998215,2.37672413330431e-9,0,37033.29526701001,4.261850822253481
"c(299627.596981705, 5040804.09764036)",6129,4,4283150.448732732,4.2514928054113e-7,1.521556968959645e-10,178,591.0113796593896,654.0404497307909,2605128,2.3688201022928145e-9,0,36827.564973602646,4.275551565175929
"c(299460.649014688, 5040918.35662594)",6130,4,4309192.363433346,4.2461204259198475e-7,2.0346588716086727e-10,177,589.3763430842281,500.93857443527196,1516495,2.3882937406348954e-9,0,36625.01973145859,4.310983607165758
"c(299429.75902086, 5040941.55162291)",6131,4,4206193.578212883,4.2428613857185287e-7,2.2540143570281075e-10,176,586.1529885153595,471.70131364335685,2119266,2.391996752242331e-9,0,36586.27287594113,4.3114663123525405
"c(299694.718982809, 5041186.45757113)",6150,4,551604.9877939919,4.179071544033205e-7,7.054707545145553e-10,181,580.9753819905551,396.59750585298616,7438641,2.3675800487414416e-9,0,37007.84738755396,4.317873330304183
"c(299894.341958632, 5041504.70650868)",6151,4,918167.9015921477,4.192736754410864e-7,1.507175060302218e-10,184,583.5270375747062,386.0377922255998,1878908,2.3460119811224837e-9,0,37383.536480115254,4.290834132458774
"c(299960.152950681, 5041610.181488)",6152,4,646290.864958002,4.19546855831953e-7,1.8017814939540818e-10,185,583.8063150643361,335.3524571061098,1905210,2.339391590334899e-9,0,37507.86603180225,4.310179378831638
"c(300026.440942518, 5041711.78146799)",6154,5,3547747.8990352596,4.2570527657433263e-7,2.3654947625678804e-10,183,595.0166481008486,379.59152407967343,1490779,2.332506988600113e-9,0,37620.8977410975,4.277334581533789
"c(300083.093560612, 5041800.69712551)",6155,4,2129048.4614090724,4.250526002592821e-7,2.4654757013793777e-10,184,593.0318370797855,362.3782696064885,1424613,2.326084470745697e-9,0,37724.246852748904,4.237030047733175
"c(300147.19881785, 5041902.87500546)",6157,4,150548.3035683554,4.1589120286133147e-7,2.531307424331287e-10,186,572.1653687786056,327.0596266623135,1256452,2.318518762884246e-9,0,37834.27957681841,4.223848690715402
"c(299551.835004932, 5041102.23959067)",6165,4,254619.34230891857,4.2177666672430945e-7,3.244536540058707e-10,178,582.9873122685892,400.047222268727,5229846,2.3835082844512764e-9,0,36783.34108807558,4.355895302568198
"c(300082.798630329, 5040151.81016437)",6170,5,975448.1611691645,4.2893860001303973e-7,8.051830450456095e-13,177,579.2839557697442,349.66336003362784,506996,2.2885593303057403e-9,2.931319578283115e-19,37410.12956754867,4.308590525654544
"c(300450.889314368, 5040697.73230637)",6178,4,4974574.960007057,4.339597832110507e-7,2.717742853516705e-13,181,588.0593923236316,371.463705536802,7716619,2.2714302203726333e-9,6.376514449517951e-20,37902.80792564987,4.182521083104783
"c(300584.001439094, 5040935.12778531)",6183,3,248445.74914454095,4.3576364528490665e-7,5.072136344364146e-13,179,585.8048870462152,184.3963507421725,2574222,2.2553887368980956e-9,0,38175.07539465841,4.0970826796501285
"c(300958.168783644, 5041824.63441693)",6184,3,246263.83301016173,4.340185473486024e-7,3.626828650331744e-12,179,586.8664299141319,300.35067981073206,4446822,2.2242931617822086e-9,0,38874.80893556096,3.8141468980356903
"c(301117.090800305, 5042253.23083652)",6185,5,3277531.147471439,4.296298524006642e-7,9.044604352349251e-11,181,585.9988726696057,565.6891785739751,4394788,2.2082341069512938e-9,0,39228.538268300435,3.8220036010851106
"c(300372.425518308, 5040555.85293386)",6186,4,604718.234359145,4.29042394537089e-7,2.5613387610300087e-13,182,578.3683924782964,372.9465607751083,2474230,2.2757215650490823e-9,0,37776.180158085794,4.195747395246461
"c(300312.366504971, 5040441.89900584)",6188,4,273090.1000654131,4.2333364236689226e-7,1.5167267261273633e-13,182,565.7269424299246,336.33952406339046,2484589,2.277607467087289e-9,0,37698.116322059745,4.2175666011993265
"c(300221.541689998, 5040268.04373935)",6191,4,140359.86258547477,4.2609272544672625e-7,1.9777386871714922e-13,179,567.5654978847376,231.64962371969668,3513798,2.284757207323385e-9,0,37524.07038546299,4.317289392814072
"c(299582.639004888, 5041261.28856178)",6193,4,502513.24582450034,4.1689144063507577e-7,1.2121876107144568e-9,180,576.9313777706577,385.0392063343802,7562745,2.3821886016227633e-9,0,36883.156723128086,4.3404506308187845
"c(299672.852002185, 5041650.28749062)",6195,4,214733.93851813214,4.13164580392118e-7,6.49571078484001e-10,184,567.6859136278822,394.7518841648217,7676313,2.3729641969841956e-9,0,37142.91527689194,4.331884468350817
"c(299777.879995517, 5041998.04842619)",6200,4,1426117.5272538841,4.2025812253886335e-7,2.347991857695006e-9,184,581.1749747420738,516.6946990343927,2233021,2.3642145100957756e-9,0,37360.78649681919,4.333229545743889
"c(299824.715991105, 5042110.25640497)",6202,4,114415.91724153969,4.131545090443654e-7,9.610707520685983e-10,186,567.6057433534061,515.4998458708822,2928234,2.3587207626671053e-9,0,37450.77591143581,4.2906359064069335
"c(300117.809962872, 5042793.32927552)",6208,4,4853126.390028125,4.245289426851965e-7,6.606791504779201e-8,179,584.0457796370683,820.6642622296806,1851981,2.3165418618918257e-9,0,38126.44487318204,4.089689999475845
"c(299530.263009012, 5041111.55658976)",6226,4,224096.659239547,4.1983660798890287e-7,4.2043208832167517e-10,178,578.5905644804243,303.0509917748004,5976672,2.3857044442862515e-9,0,36759.802415969454,4.36094514834675
"c(300177.766007943, 5041319.83273156)",6236,4,626896.1179917853,4.3209087043841666e-7,2.51254274751726e-11,180,596.2016297717884,275.2708360004446,1726628,2.313000654008094e-9,5.830994547428011e-20,37704.06154294435,4.320563611115036
"c(300245.397934671, 5041425.18541083)",6237,4,3475112.2396049113,4.3309654501562177e-7,3.8128122754151444e-11,180,600.222908396534,343.97259207502213,1898494,2.3064768433472336e-9,0,37829.25557461919,4.306479839217152
"c(299904.479355562, 5040869.89336954)",6244,4,1380534.1101563405,4.243994005782866e-7,1.3308597482013721e-10,180,590.1963176143856,520.3916809452954,1506300,2.338500800964245e-9,0,37205.90475407405,4.325442526870346
"c(300375.220009164, 5041191.70977237)",6254,4,525759.0848953605,4.4102386336022257e-7,7.934935729160784e-12,177,605.6376351055864,364.7971031611765,406072,2.285918739188684e-9,0,37938.36657621356,4.152505240964072
"c(300286.562646508, 5041247.18299063)",6255,3,457566.28719270474,4.3718732908707855e-7,1.1506337471238033e-11,178,599.0488850599178,293.3208003220262,379524,2.2958445540893696e-9,0,37833.760063402624,4.167839412515702
"c(300011.174930729, 5041430.08331783)",6258,4,446275.04344036744,4.234141235708715e-7,4.5641424826948296e-11,183,585.1641272631891,315.68415488106024,2263297,2.3351875256478108e-9,0,37509.92771548608,4.30293545268257
"c(299637.894027642, 5042227.29339074)",6262,3,203400.32354655344,4.133326224012228e-7,1.4062961813514633e-9,185,568.3361292242012,324.9565675332631,36976367,2.3833538438837484e-9,7.743216061607353e-21,37229.865659212715,4.356540716267122
"c(299724.057030089, 5042748.43029659)",6267,4,772346.5554729742,4.18439104975492e-7,1.6222072744709807e-8,180,568.7865421739375,605.6479116006167,40405225,2.3660021855661414e-9,0,37580.6989021056,4.123094132646365
"c(299740.643029687, 5042822.72828303)",6268,3,1117700.9798483048,4.225715762300108e-7,4.6365714265588406e-8,179,577.5266378456703,631.3581349974854,40448228,2.361534976400742e-9,0,37656.82635459444,4.0936247786049185
"c(300261.132440443, 5041827.85166478)",6275,4,128921.60251764655,4.1825988829114905e-7,2.9818032196860386e-10,185,575.2114775182617,393.0913174537518,1827189,2.307810266052741e-9,0,37970.7539772965,4.17161677080933
"c(300545.279835783, 5041230.76253482)",6283,4,5899780.268792824,4.460494294135699e-7,1.497038990930735e-11,176,615.2487897473595,339.44802322503995,1732381,2.2692114797866456e-9,0,38186.77276728997,4.1465135300691465
"c(300595.076831241, 5041354.43951148)",6284,4,992903.2421932314,4.428478303999093e-7,2.340315677167319e-11,177,608.6037911267471,410.0886937026471,1353079,2.264696603672383e-9,0,38279.77003908056,4.0987379683492104
"c(300441.719056139, 5041298.48352644)",6290,4,3156912.3293065173,4.4322331496468177e-7,1.9944527086164797e-11,177,612.5028152105049,382.6425407888497,792917,2.279750269045413e-9,0,38062.91411236094,4.1753063382159175
"c(300074.789928174, 5041535.86149717)",6292,4,506505.10525313107,4.2621294877559673e-7,5.772429095169697e-11,182,589.1085879697226,398.39755895097824,2426390,2.3288691586821404e-9,0,37633.36986919198,4.2948272866149395
"c(300251.712986834, 5040479.80230123)",6306,4,387646.9824497893,4.253013472696079e-7,2.2773778299864374e-13,181,570.5192203950179,289.00570311619003,480933,2.2860374226393218e-9,0,37626.581548863476,4.240564289776745
"c(300636.969827296, 5041454.7634925)",6310,4,2324756.0500896107,4.4195007820306633e-7,2.7973035674451625e-11,178,608.0478913651216,425.5558265957112,1223677,2.2606610311415586e-9,0,38367.00424462978,4.055670114711704
"c(300561.731841608, 5041489.7544889)",6311,4,2065853.607200218,4.388417036537083e-7,5.904579411223793e-11,179,606.450033501243,396.43535830622375,258981,2.267479998474581e-9,1.3742173434633375e-19,38283.169063494446,4.090384605832374
"c(300196.163913415, 5041727.48545954)",6312,4,1560759.3270591411,4.270068146017542e-7,1.5397686592963403e-10,183,591.9681206603826,458.2729632702205,1969336,2.3154340869312716e-9,0,37858.95061618223,4.211364727620892
"c(300395.310900183, 5040730.78880244)",6314,3,4506824.824468477,4.357902315004868e-7,4.347844638164803e-13,180,590.7475184179269,272.9936205316633,5467298,2.2788158024072284e-9,0,37838.14090758522,4.190886757331543
"c(300282.309353326, 5040534.46669063)",6315,3,260907.22230598732,4.2561558910730537e-7,2.171815874958977e-13,182,570.5967588600432,189.48203798536196,461501,2.2839220955472094e-9,0,37689.23345733563,4.213968942971908
"c(300164.387751295, 5040307.2465594)",6317,4,631412.8883041808,4.276773995161258e-7,3.942588951539216e-13,179,574.6053678425895,263.6449019634757,1314948,2.2925944831142258e-9,1.3349081622808794e-19,37454.74371200028,4.299464291451269
"c(300213.236035819, 5040845.19911351)",6324,4,2177622.127147519,4.349768353086356e-7,1.5248738609405827e-11,180,601.5913907791122,305.5293299136566,5349719,2.3007917013355604e-9,0,37623.0776138119,4.241516071956278
"c(299813.550044396, 5041107.03983105)",6325,4,304682.36431603757,4.2002564676599155e-7,3.5015233626543433e-10,181,582.2678042126591,371.89925156657864,7487124,2.355833460927767e-9,0,37147.57151216886,4.322005850008576
"c(299735.202273798, 5040979.49303102)",6353,4,976639.7691541171,4.23645520541724e-7,2.1120540957716863e-10,179,588.153521455534,643.6339515595979,3567574,2.3617949074933277e-9,0,37004.18738184442,4.270904984745404
"c(300504.399848578, 5041399.23350668)",6368,5,151687.53772104852,4.3954556263370424e-7,3.88457014549983e-11,178,604.0483402274231,345.4249776755907,357784,2.273254584898604e-9,1.6429426482942255e-19,38178.63242396278,4.156159187296676
"c(300379.680877373, 5041608.27747425)",6391,4,1746517.6017949686,4.321089813419663e-7,1.0638356894741653e-10,181,596.1002602864626,334.07732940272086,839540,2.291567279739526e-9,0,38070.0562050294,4.2516699067658825
"c(301078.986378047, 5042285.65695713)",6421,4,2177507.801253598,4.2793527222246474e-7,1.2418993490839107e-10,182,585.975247765063,382.06120179797983,1261912,2.212807222837239e-9,5.66946830731587e-20,39195.501852196794,3.9474091455968674
"c(300756.830813836, 5041677.03144955)",6425,4,659314.1694706121,4.292790644463781e-7,5.5498293756967e-11,182,590.2514061291514,316.8342064480637,1558576,2.2478952379463777e-9,0,38604.32548847485,4.008005998841922
"c(300647.833611142, 5042667.62280473)",6447,4,359047.6569435916,4.1551033602736387e-7,2.9552650485283596e-9,184,568.7717833595686,402.6947348060237,1243239,2.2551283298522304e-9,0,38740.5638737207,3.9712710606169046
"c(300784.442841278, 5042637.26928045)",6469,4,326836.53456683643,4.1383345934562173e-7,1.6268002303215332e-9,185,565.7230127515453,409.80504264806495,1719527,2.2427537204749236e-9,0,38921.50549533063,3.935790597299039
